team,player_name,tm_player_id,position,position_group,market_value_eur,recent_matches,recent_minutes,recent_goals,recent_assists,goals_per_90,assists_per_90,goal_contributions_per_90,match_fitness_score,attacking_form_score,club_form_score,recent_activity_low,club_form_reference_date,recent_window_days
Argentina,RULLI Geronimo,229604,GK,GK,9000000.0,22.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.9665581860682041,-0.6612049302248484,0.8037818744388989,False,2026-06-01,180
Argentina,ROMERO Cristian,355915,DF,DF,60000000.0,17.0,1386.0,3.0,2.0,0.19480519480519481,0.12987012987012986,0.3246753246753247,0.8627656111571165,0.5983278255915184,0.8363218326005567,False,2026-06-01,180
Argentina,PALACIOS Exequiel,401578,MF,MF,30000000.0,23.0,1536.0,0.0,1.0,0.0,0.05859375,0.05859375,0.8926663864066905,-0.4338986281986134,0.42836863129483416,False,2026-06-01,180
Argentina,GONZALEZ Nico,486031,MF,MF,35000000.0,21.0,947.0,4.0,0.0,0.3801478352692714,0.0,0.3801478352692714,0.7519599518218777,0.813525713544093,0.7735079684246531,False,2026-06-01,180
Argentina,ALMADA Thiago,576028,FW,FW,20000000.0,30.0,1335.0,2.0,1.0,0.1348314606741573,0.06741573033707865,0.20224719101123595,0.8518572256698481,0.12338491227469518,0.5968919159815446,False,2026-06-01,180
Argentina,SIMEONE Giuliano,742201,FW,FW,40000000.0,34.0,2381.0,4.0,3.0,0.1511969760604788,0.11339773204535909,0.2645947081058379,1.0202333877507557,0.36525343155006906,0.7909904030805154,False,2026-06-01,180
Argentina,PAZ Nico,948294,FW,FW,65000000.0,26.0,2048.0,8.0,3.0,0.3515625,0.1318359375,0.4833984375,0.976385441415961,1.2140720614915899,1.059575758442431,False,2026-06-01,180
Argentina,OTAMENDI Nicolas,54781,DF,DF,1000000.0,25.0,2154.0,1.0,3.0,0.04178272980501393,0.12534818941504178,0.1671309192200557,0.9910720787302658,-0.012843779041381521,0.8906804929531011,False,2026-06-01,180
Argentina,MAC ALLISTER Alexis,534033,MF,MF,85000000.0,36.0,2736.0,4.0,5.0,0.13157894736842105,0.16447368421052633,0.2960526315789474,1.0606842754052457,0.48729006948665465,0.8599963033337388,False,2026-06-01,180
Argentina,LOPEZ Jose Manuel,844797,FW,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Argentina,MARTINEZ Lautaro,406625,FW,FW,85000000.0,24.0,1546.0,12.0,4.0,0.6985769728331177,0.2328589909443726,0.9314359637774904,0.8945547008080288,2.9521713172504107,1.6147205165628624,False,2026-06-01,180
Argentina,MARTINEZ Emiliano,111873,GK,GK,15000000.0,30.0,2610.0,0.0,1.0,0.0,0.034482758620689655,0.034482758620689655,1.0469613508711377,-0.5274338651243514,0.8895218292715888,False,2026-06-01,180
Argentina,FERNANDEZ Enzo,648195,MF,MF,85000000.0,35.0,2867.0,10.0,5.0,0.3139169863969306,0.1569584931984653,0.4708754795953959,1.0742975287801944,1.16549098839547,1.106215239645541,False,2026-06-01,180
Argentina,MEDINA Facundo,474800,DF,DF,20000000.0,18.0,1490.0,0.0,1.0,0.0,0.060402684563758385,0.060402684563758385,0.8838188465835942,-0.4268811182031726,0.7527488501049175,False,2026-06-01,180
Argentina,MOLINA Nahuel,424042,DF,DF,15000000.0,31.0,1807.0,2.0,3.0,0.0996126175982291,0.14941892639734367,0.24903154399557276,0.9399502790459474,0.3048783014085132,0.876443081282204,False,2026-06-01,180
Australia,RYAN Mathew,128969,GK,GK,2000000.0,24.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.991881654025268,-0.6612049302248484,0.8265729956002564,False,2026-06-01,180
Australia,DEGENEK Milos,187353,DF,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.1856042505255124,True,2026-06-01,180
Australia,CIRCATI Alessandro,867137,DF,DF,0.0,21.0,1815.0,0.0,1.0,0.0,0.04958677685950413,0.04958677685950413,0.9412358310687795,-0.4688399275183487,0.8002282552100667,False,2026-06-01,180
Australia,ITALIANO Jacob,545810,DF,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.1856042505255124,True,2026-06-01,180
Australia,BOS Jordan,855731,DF,DF,5000000.0,22.0,1645.0,2.0,8.0,0.1094224924012158,0.4376899696048632,0.547112462006079,0.9126165683690113,1.461241756172093,0.9674790871493195,False,2026-06-01,180
Australia,GERIA Jason,185175,DF,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.1856042505255124,True,2026-06-01,180
