base_total_goals,share_scale,mismatch_total_bonus,mismatch_scale,draw_boost_max,draw_boost_scale,status,error,n_matches,accuracy,mean_brier_score,mean_log_loss,mean_actual_outcome_probability,predicted_draw_rate,actual_draw_rate,draw_calibration_error,goal_mae,goal_rmse
2.45,280,0.9,500,0.0,150,ok,,866,0.6004618937644342,0.5322716154693238,0.9049273430790369,0.4527664483731912,0.22369368185343128,0.22632794457274827,0.002634262719316993,0.9430308150769544,1.2595212150605153
2.45,280,0.9,500,0.0,220,ok,,866,0.6004618937644342,0.5322716154693238,0.9049273430790369,0.4527664483731912,0.22369368185343128,0.22632794457274827,0.002634262719316993,0.9430308150769544,1.2595212150605153
2.45,280,0.9,500,0.0,300,ok,,866,0.6004618937644342,0.5322716154693238,0.9049273430790369,0.4527664483731912,0.22369368185343128,0.22632794457274827,0.002634262719316993,0.9430308150769544,1.2595212150605153
2.55,280,0.7,650,0.035,100,ok,,866,0.6004618937644342,0.5323662261863928,0.9049314416000157,0.4510073720684789,0.2326801252576923,0.22632794457274827,0.006352180684944031,0.9474229002767202,1.2623380364881083
2.55,280,0.9,650,0.015,100,ok,,866,0.6004618937644342,0.5323125981002101,0.9049446585475251,0.45193280059151275,0.22672082778096367,0.22632794457274827,0.0003928832082153999,0.947206517771766,1.2609261146360957
2.55,280,0.7,650,0.025,100,ok,,866,0.6004618937644342,0.5323343158510907,0.9049485222441754,0.45142621322308607,0.22973658188560586,0.22632794457274827,0.003408637312857593,0.9474229002767202,1.2623380364881083
2.65,280,0.7,650,0.0,100,ok,,866,0.6004618937644342,0.5321585907038909,0.904961964735668,0.4548201823064304,0.2167901423104868,0.22632794457274827,0.009537802262261474,0.957523126389501,1.2639070988652343
2.65,280,0.7,650,0.0,150,ok,,866,0.6004618937644342,0.5321585907038909,0.904961964735668,0.4548201823064304,0.2167901423104868,0.22632794457274827,0.009537802262261474,0.957523126389501,1.2639070988652343
2.65,280,0.7,650,0.0,220,ok,,866,0.6004618937644342,0.5321585907038909,0.904961964735668,0.4548201823064304,0.2167901423104868,0.22632794457274827,0.009537802262261474,0.957523126389501,1.2639070988652343
2.65,280,0.7,650,0.0,300,ok,,866,0.6004618937644342,0.5321585907038909,0.904961964735668,0.4548201823064304,0.2167901423104868,0.22632794457274827,0.009537802262261474,0.957523126389501,1.2639070988652343
2.55,280,0.9,650,0.025,150,ok,,866,0.6004618937644342,0.5324481796776239,0.9049654528006855,0.45079656517964933,0.23239547501892405,0.22632794457274827,0.006067530446175778,0.947206517771766,1.2609261146360957
2.45,280,0.9,500,0.035,150,ok,,866,0.6004618937644342,0.5325634488647688,0.904967442804737,0.4502973662295921,0.23781962906795737,0.22632794457274827,0.011491684495209098,0.9430308150769544,1.2595212150605153
2.65,280,0.5,500,0.015,220,ok,,866,0.6004618937644342,0.5322003438101663,0.9049720020187649,0.4538822350846395,0.22229894110104917,0.22632794457274827,0.0040290034716991,0.9652641781665972,1.2705087604033856
2.65,280,0.5,800,0.045,100,ok,,866,0.6004618937644342,0.5323466135467163,0.9049771617943344,0.45114724528279265,0.23285302655549206,0.22632794457274827,0.006525081982743791,0.9542321568241846,1.266079486470582
2.65,280,0.5,500,0.015,300,ok,,866,0.6004618937644342,0.532251100603007,0.90498052734419,0.45345655567162474,0.223599265740927,0.22632794457274827,0.002728678831821263,0.9652641781665972,1.2705087604033856
2.65,280,0.5,800,0.035,100,ok,,866,0.6004618937644342,0.532307694218985,0.904981035179275,0.4515667933783247,0.2299094831834056,0.22632794457274827,0.0035815386106573255,0.9542321568241846,1.266079486470582
2.65,280,0.5,650,0.045,150,ok,,866,0.6004618937644342,0.5324356382713201,0.9049842005610932,0.45102576157218405,0.23549924550690546,0.22632794457274827,0.00917130093415719,0.9586261418651828,1.2674403545772661
2.65,280,0.9,800,0.015,100,ok,,866,0.6004618937644342,0.5322696123306941,0.9049858444216035,0.4526124585399639,0.22385367475796195,0.22632794457274827,0.002474269814786323,0.9535838688350804,1.2633732796990644
2.55,280,0.9,650,0.015,150,ok,,866,0.6004618937644342,0.532385464211214,0.9049858864274469,0.45150236461535137,0.228359490100488,0.22632794457274827,0.0020315455277397365,0.947206517771766,1.2609261146360957
2.45,280,0.9,500,0.025,220,ok,,866,0.6004618937644342,0.5325918078752121,0.9049895783809931,0.450176838056058,0.23654466785088327,0.22632794457274827,0.010216723278134998,0.9430308150769544,1.2595212150605153
2.65,280,0.5,500,0.015,150,ok,,866,0.6004618937644342,0.5321554828234182,0.9049900255173715,0.4543804137182613,0.22064232688023197,0.22632794457274827,0.005685617692516298,0.9652641781665972,1.2705087604033856
2.55,280,0.7,650,0.045,100,ok,,866,0.6004618937644342,0.5324448370299183,0.9049914769711885,0.45058853091387163,0.2356236686297787,0.22632794457274827,0.009295724057030441,0.9474229002767202,1.2623380364881083
2.65,280,0.5,650,0.025,220,ok,,866,0.6004618937644342,0.5323894049720619,0.9049992633802149,0.4516135217098684,0.2301882993713954,0.22632794457274827,0.003860354798647131,0.9586261418651828,1.2674403545772661
2.65,280,0.7,800,0.015,100,ok,,866,0.6004618937644342,0.5322738300408784,0.9049998273137647,0.4525998554162078,0.22386430318423708,0.22632794457274827,0.002463641388511184,0.953622760411262,1.2639114157119706
2.65,280,0.9,800,0.015,150,ok,,866,0.6004618937644342,0.5323261415176679,0.9050003174834649,0.4521814319071647,0.22549233707748628,0.22632794457274827,0.0008356074952619863,0.9535838688350804,1.2633732796990644
2.65,280,0.7,800,0.015,150,ok,,866,0.6004618937644342,0.5323303685828802,0.9050143029688342,0.45216882929227525,0.22550296550376148,0.22632794457274827,0.000824979068986792,0.953622760411262,1.2639114157119706
2.55,280,0.7,500,0.0,100,ok,,866,0.6004618937644342,0.5321791295803485,0.9050245137046656,0.45458084279430544,0.21846761114726762,0.22632794457274827,0.007860333425480648,0.9540848200884091,1.2638971907571928
2.55,280,0.7,500,0.0,150,ok,,866,0.6004618937644342,0.5321791295803485,0.9050245137046656,0.45458084279430544,0.21846761114726762,0.22632794457274827,0.007860333425480648,0.9540848200884091,1.2638971907571928
2.55,280,0.7,500,0.0,220,ok,,866,0.6004618937644342,0.5321791295803485,0.9050245137046656,0.45458084279430544,0.21846761114726762,0.22632794457274827,0.007860333425480648,0.9540848200884091,1.2638971907571928
2.55,280,0.7,500,0.0,300,ok,,866,0.6004618937644342,0.5321791295803485,0.9050245137046656,0.45458084279430544,0.21846761114726762,0.22632794457274827,0.007860333425480648,0.9540848200884091,1.2638971907571928
2.65,280,0.9,800,0.025,220,ok,,866,0.6004618937644342,0.5325061776003569,0.9050261062074519,0.4506478126041414,0.23228934569728427,0.22632794457274827,0.005961401124535998,0.9535838688350804,1.2633732796990644
2.65,280,0.5,500,0.015,100,ok,,866,0.6004618937644342,0.5321309746884407,0.9050305876698324,0.45481333098901594,0.21900366456070766,0.22632794457274827,0.007324280012040607,0.9652641781665972,1.2705087604033856
2.65,280,0.7,800,0.025,220,ok,,866,0.6004618937644342,0.5325104604217616,0.9050401071601778,0.4506352129990106,0.23229997412355943,0.22632794457274827,0.005972029550811164,0.953622760411262,1.2639114157119706
2.65,280,0.9,800,0.045,150,ok,,866,0.6004618937644342,0.5325720312077619,0.9050401976831727,0.4500607221501794,0.23760029183279432,0.22632794457274827,0.011272347260046056,0.9535838688350804,1.2633732796990644
2.65,280,0.9,800,0.015,220,ok,,866,0.6004618937644342,0.5324052250803093,0.9050415773699462,0.45168540227674775,0.22714895129830345,0.22632794457274827,0.0008210067255551845,0.9535838688350804,1.2633732796990644
2.55,280,0.7,650,0.015,100,ok,,866,0.6004618937644342,0.5323491060240118,0.9050450214412415,0.45184505437769334,0.22679303851351942,0.22632794457274827,0.0004650939407711552,0.9474229002767202,1.2623380364881083
2.65,280,0.5,500,0.035,300,ok,,866,0.6004618937644342,0.532562769119702,0.9050451199178923,0.4508056023059464,0.23561382072539241,0.22632794457274827,0.009285876152644146,0.9652641781665972,1.2705087604033856
2.65,280,0.5,500,0.045,220,ok,,866,0.6004618937644342,0.5325702480189775,0.9050495015798194,0.4507571638621515,0.23772012429799158,0.22632794457274827,0.011392179725243312,0.9652641781665972,1.2705087604033856
2.55,280,0.9,650,0.015,220,ok,,866,0.6004618937644342,0.5324791222845926,0.9050509484985045,0.45100691715161445,0.23001610432130518,0.22632794457274827,0.0036881597485569073,0.947206517771766,1.2609261146360957
2.65,280,0.5,650,0.015,150,ok,,866,0.6004618937644342,0.5322569381481231,0.9050541881690664,0.4531499395215351,0.22339129075159742,0.22632794457274827,0.002936653821150853,0.9586261418651828,1.2674403545772661
2.65,280,0.7,800,0.045,150,ok,,866,0.6004618937644342,0.5325762797429524,0.9050541891265727,0.4500481207053942,0.2376109202590695,0.22632794457274827,0.011282975686321223,0.953622760411262,1.2639114157119706
2.65,280,0.7,800,0.015,220,ok,,866,0.6004618937644342,0.5324094813074206,0.9050555709378096,0.4516728012336927,0.22715957972457865,0.22632794457274827,0.0008316351518303788,0.953622760411262,1.2639114157119706
2.55,280,0.9,650,0.035,150,ok,,866,0.6004618937644342,0.5325807491410958,0.905061823451898,0.45009076574394724,0.23643145993736006,0.22632794457274827,0.010103515364611793,0.947206517771766,1.2609261146360957
2.65,280,0.5,650,0.015,100,ok,,866,0.6004618937644342,0.5322142473228288,0.9050635989787055,0.45358181313158896,0.22175262843207308,0.22632794457274827,0.00457531614067519,0.9586261418651828,1.2674403545772661
2.65,280,0.5,800,0.025,100,ok,,866,0.6004618937644342,0.5323154842725889,0.9050637352158817,0.4519863414738567,0.22696593981131913,0.22632794457274827,0.0006379952385708598,0.9542321568241846,1.266079486470582
2.55,280,0.7,650,0.025,150,ok,,866,0.6004618937644342,0.532484867517004,0.9050658679758659,0.45070883134038225,0.2324676857514798,0.22632794457274827,0.006139741178731534,0.9474229002767202,1.2623380364881083
2.55,280,0.9,500,0.045,300,ok,,866,0.6004618937644342,0.5329163060828713,0.9050669003918504,0.4491477024146918,0.24505122051806336,0.22632794457274827,0.018723275945315088,0.9531647542237836,1.2607513702752384
2.65,280,0.5,650,0.015,220,ok,,866,0.6004618937644342,0.5323209135922686,0.9050688743085092,0.45265292442440525,0.2250479049724146,0.22632794457274827,0.0012800396003336822,0.9586261418651828,1.2674403545772661
2.55,280,0.7,650,0.015,150,ok,,866,0.6004618937644342,0.5324220719116585,0.9050862782905753,0.45141462524807097,0.2284317008330438,0.22632794457274827,0.0021037562602955195,0.9474229002767202,1.2623380364881083
2.55,280,0.7,500,0.035,300,ok,,866,0.6004618937644342,0.5327136586789634,0.9050878215871487,0.4499519262248187,0.23949308237008204,0.22632794457274827,0.013165137797333776,0.9540848200884091,1.2638971907571928
2.75,280,0.9,800,0.0,100,ok,,866,0.6004618937644342,0.5321928605120582,0.9050932621646114,0.45555699826119417,0.2140256839510928,0.22632794457274827,0.012302260621655459,0.9644482900621887,1.2660176339254876
2.75,280,0.9,800,0.0,150,ok,,866,0.6004618937644342,0.5321928605120582,0.9050932621646114,0.45555699826119417,0.2140256839510928,0.22632794457274827,0.012302260621655459,0.9644482900621887,1.2660176339254876
2.75,280,0.9,800,0.0,220,ok,,866,0.6004618937644342,0.5321928605120582,0.9050932621646114,0.45555699826119417,0.2140256839510928,0.22632794457274827,0.012302260621655459,0.9644482900621887,1.2660176339254876
2.75,280,0.9,800,0.0,300,ok,,866,0.6004618937644342,0.5321928605120582,0.9050932621646114,0.45555699826119417,0.2140256839510928,0.22632794457274827,0.012302260621655459,0.9644482900621887,1.2660176339254876
2.75,280,0.5,800,0.045,300,ok,,866,0.6004618937644342,0.5327796637114424,0.9050944282229261,0.44940055550705243,0.24121674412227456,0.22632794457274827,0.014888799549526294,0.9649071095136231,1.2686205088906148
2.65,280,0.9,800,0.015,300,ok,,866,0.6004618937644342,0.5324831729799527,0.9050974297259543,0.4512614898650504,0.22844927593818132,0.22632794457274827,0.002121331365433049,0.9535838688350804,1.2633732796990644
2.65,280,0.5,650,0.035,220,ok,,866,0.6004618937644342,0.5325567117600066,0.9050977037590274,0.45057411899533145,0.2353286937703762,0.22632794457274827,0.009000749197627944,0.9586261418651828,1.2674403545772661
2.65,280,0.5,650,0.015,300,ok,,866,0.6004618937644342,0.5323867426476919,0.9051030598216735,0.45222819288285293,0.22634822961229245,0.22632794457274827,2.028503954418226e-05,0.9586261418651828,1.2674403545772661
2.75,280,0.7,800,0.0,100,ok,,866,0.6004618937644342,0.5321965997980216,0.9051063038725081,0.4555451762246796,0.2140355992283739,0.22632794457274827,0.012292345344374372,0.9644571935863104,1.2665468942350968
2.75,280,0.7,800,0.0,150,ok,,866,0.6004618937644342,0.5321965997980216,0.9051063038725081,0.4555451762246796,0.2140355992283739,0.22632794457274827,0.012292345344374372,0.9644571935863104,1.2665468942350968
2.75,280,0.7,800,0.0,220,ok,,866,0.6004618937644342,0.5321965997980216,0.9051063038725081,0.4555451762246796,0.2140355992283739,0.22632794457274827,0.012292345344374372,0.9644571935863104,1.2665468942350968
2.75,280,0.7,800,0.0,300,ok,,866,0.6004618937644342,0.5321965997980216,0.9051063038725081,0.4555451762246796,0.2140355992283739,0.22632794457274827,0.012292345344374372,0.9644571935863104,1.2665468942350968
2.65,280,0.7,800,0.015,300,ok,,866,0.6004618937644342,0.5324874740062581,0.9051114357254616,0.45124889122312484,0.2284599043644565,0.22632794457274827,0.0021319597917082433,0.953622760411262,1.2639114157119706
2.65,280,0.9,650,0.045,300,ok,,866,0.6004618937644342,0.5329017576196136,0.9051144666126665,0.44894927095390463,0.24375525266033402,0.22632794457274827,0.017427308087585747,0.9575121898831589,1.2625435838216008
2.65,280,0.5,650,0.025,300,ok,,866,0.6004618937644342,0.532533463530928,0.9051158628628594,0.4509056358072813,0.23235550710452518,0.22632794457274827,0.006027562531776914,0.9586261418651828,1.2674403545772661
2.55,280,0.9,650,0.015,300,ok,,866,0.6004618937644342,0.5325674166639286,0.9051237237775913,0.45058344089932545,0.23131642896118304,0.22632794457274827,0.004988484388434772,0.947206517771766,1.2609261146360957
2.55,280,0.9,650,0.025,220,ok,,866,0.6004618937644342,0.5326403988479954,0.9051347063408509,0.44997081940675443,0.235156498720286,0.22632794457274827,0.00882855414753772,0.947206517771766,1.2609261146360957
2.65,280,0.5,800,0.025,150,ok,,866,0.6004618937644342,0.5324391558595138,0.9051375512466399,0.4512680028695192,0.2296970436771931,0.22632794457274827,0.003369099104444828,0.9542321568241846,1.266079486470582
2.55,280,0.7,650,0.015,220,ok,,866,0.6004618937644342,0.5325159871443019,0.9051514148308619,0.45091919507032396,0.23008831505386096,0.22632794457274827,0.0037603704811126903,0.9474229002767202,1.2623380364881083
2.65,280,0.5,800,0.035,150,ok,,866,0.6004618937644342,0.5325213703047517,0.9051521492351826,0.4505611193322522,0.23373302859562908,0.22632794457274827,0.007405084022880815,0.9542321568241846,1.266079486470582
2.55,280,0.7,500,0.045,220,ok,,866,0.6004618937644342,0.5327665330313504,0.9051612573874117,0.4499043638124558,0.24159938594268116,0.22632794457274827,0.015271441369932887,0.9540848200884091,1.2638971907571928
2.55,280,0.7,650,0.035,150,ok,,866,0.6004618937644342,0.5326175171131077,0.9051622619547633,0.45000303743269343,0.2365036706699158,0.22632794457274827,0.01017572609716752,0.9474229002767202,1.2623380364881083
2.45,280,0.9,500,0.025,300,ok,,866,0.6004618937644342,0.5327756218087295,0.9051719912690962,0.44947070856583243,0.23871187558401302,0.22632794457274827,0.012383931011264754,0.9430308150769544,1.2595212150605153
2.65,280,0.9,800,0.035,220,ok,,866,0.6004618937644342,0.5327059146254628,0.9051772569253359,0.449610222931535,0.23742974009626508,0.22632794457274827,0.011101795523516811,0.9535838688350804,1.2633732796990644
2.65,280,0.9,800,0.025,300,ok,,866,0.6004618937644342,0.5326704095690064,0.9051777769621228,0.44994129191797905,0.23445655343041402,0.22632794457274827,0.008128608857665753,0.9535838688350804,1.2633732796990644
2.65,280,0.7,800,0.035,220,ok,,866,0.6004618937644342,0.532710224037797,0.905191265272675,0.4495976247643286,0.23744036852254025,0.22632794457274827,0.011112423949791977,0.953622760411262,1.2639114157119706
2.65,280,0.7,800,0.025,300,ok,,866,0.6004618937644342,0.5326747670413784,0.9051917986762716,0.44992869631473076,0.23446718185668916,0.22632794457274827,0.008139237283940892,0.953622760411262,1.2639114157119706
2.45,280,0.7,500,0.025,100,ok,,866,0.6004618937644342,0.5324700038862211,0.905206117831852,0.451173189756424,0.23152923454909669,0.22632794457274827,0.005201289976348417,0.94411036142719,1.2629296663300598
2.65,280,0.7,650,0.045,300,ok,,866,0.6004618937644342,0.5329365782479659,0.9052090825410182,0.4488666692797946,0.24382289102553392,0.22632794457274827,0.017494946452785654,0.957523126389501,1.2639070988652343
2.55,280,0.7,650,0.015,300,ok,,866,0.6004618937644342,0.5326046341573152,0.905224292207953,0.45049574220291244,0.2313886396937388,0.22632794457274827,0.005060695120990527,0.9474229002767202,1.2623380364881083
2.65,280,0.5,800,0.015,100,ok,,866,0.6004618937644342,0.5323699837075277,0.9052277257465259,0.45240588956938876,0.22402239643923272,0.22632794457274827,0.0023055481335155503,0.9542321568241846,1.266079486470582
2.55,280,0.7,650,0.025,220,ok,,866,0.6004618937644342,0.5326775152229445,0.9052352457911644,0.44988311437747047,0.23522870945284174,0.22632794457274827,0.008900764880093476,0.9474229002767202,1.2623380364881083
2.45,280,0.9,500,0.045,150,ok,,866,0.6004618937644342,0.5328039782225997,0.9052360785177588,0.4495919141885638,0.24185561398639335,0.22632794457274827,0.015527669413645084,0.9430308150769544,1.2595212150605153
2.65,280,0.5,800,0.015,150,ok,,866,0.6004618937644342,0.5324268141465092,0.9052422972907627,0.4519748864067862,0.22566105875875708,0.22632794457274827,0.000666885813991186,0.9542321568241846,1.266079486470582
2.45,280,0.7,500,0.035,100,ok,,866,0.6004618937644342,0.5325353288734889,0.9052432999879017,0.45075470898353354,0.2344727779211831,0.22632794457274827,0.008144833348434827,0.94411036142719,1.2629296663300598
2.55,280,0.9,650,0.0,100,ok,,866,0.6004618937644342,0.5324223672560903,0.9052439339016481,0.4525610637689045,0.222305512722834,0.22632794457274827,0.004022431849914271,0.947206517771766,1.2609261146360957
2.55,280,0.9,650,0.0,150,ok,,866,0.6004618937644342,0.5324223672560903,0.9052439339016481,0.4525610637689045,0.222305512722834,0.22632794457274827,0.004022431849914271,0.947206517771766,1.2609261146360957
2.55,280,0.9,650,0.0,220,ok,,866,0.6004618937644342,0.5324223672560903,0.9052439339016481,0.4525610637689045,0.222305512722834,0.22632794457274827,0.004022431849914271,0.947206517771766,1.2609261146360957
2.55,280,0.9,650,0.0,300,ok,,866,0.6004618937644342,0.5324223672560903,0.9052439339016481,0.4525610637689045,0.222305512722834,0.22632794457274827,0.004022431849914271,0.947206517771766,1.2609261146360957
2.45,280,0.7,500,0.015,100,ok,,866,0.6004618937644342,0.5324513733091404,0.9052466994629947,0.4515916705293142,0.22858569117701022,0.22632794457274827,0.002257746604261951,0.94411036142719,1.2629296663300598
2.65,280,0.5,800,0.025,220,ok,,866,0.6004618937644342,0.5326082536898888,0.9052685385964729,0.4504413743441991,0.23245806737855507,0.22632794457274827,0.006130122805806798,0.9542321568241846,1.266079486470582
2.55,280,0.9,650,0.045,150,ok,,866,0.6004618937644342,0.5327831726016294,0.9052715616242676,0.4493849663082452,0.24046744485579605,0.22632794457274827,0.014139500283047779,0.947206517771766,1.2609261146360957
2.75,280,0.5,650,0.0,100,ok,,866,0.6004618937644342,0.5322047471628014,0.9052739034952754,0.4564940807851255,0.21203886353487117,0.22632794457274827,0.0142890810378771,0.9702341210219368,1.2709027393679444
2.75,280,0.5,650,0.0,150,ok,,866,0.6004618937644342,0.5322047471628014,0.9052739034952754,0.4564940807851255,0.21203886353487117,0.22632794457274827,0.0142890810378771,0.9702341210219368,1.2709027393679444
2.75,280,0.5,650,0.0,220,ok,,866,0.6004618937644342,0.5322047471628014,0.9052739034952754,0.4564940807851255,0.21203886353487117,0.22632794457274827,0.0142890810378771,0.9702341210219368,1.2709027393679444
2.75,280,0.5,650,0.0,300,ok,,866,0.6004618937644342,0.5322047471628014,0.9052739034952754,0.4564940807851255,0.21203886353487117,0.22632794457274827,0.0142890810378771,0.9702341210219368,1.2709027393679444
2.65,280,0.5,800,0.045,150,ok,,866,0.6004618937644342,0.5326734574822227,0.9052824258356594,0.44985423579498507,0.2377690135140651,0.22632794457274827,0.011441068941316829,0.9542321568241846,1.266079486470582
2.65,280,0.5,800,0.015,220,ok,,866,0.6004618937644342,0.5325065891820561,0.9052837789094765,0.4514789092915941,0.22731767297957425,0.22632794457274827,0.0009897284068259848,0.9542321568241846,1.266079486470582
2.45,280,0.7,500,0.015,150,ok,,866,0.6004618937644342,0.5325328898299155,0.9053007470190413,0.45116134634980604,0.23022435349653458,0.22632794457274827,0.0038964089237863153,0.94411036142719,1.2629296663300598
2.45,280,0.9,500,0.035,220,ok,,866,0.6004618937644342,0.5328926777337746,0.9053009201531907,0.44914099392920476,0.24168506224986408,0.22632794457274827,0.015357117677115811,0.9430308150769544,1.2595212150605153
2.55,280,0.9,650,0.025,300,ok,,866,0.6004618937644342,0.5328218582400496,0.9053137103150343,0.44926502565293935,0.23732370645341577,0.22632794457274827,0.010995761880667504,0.947206517771766,1.2609261146360957
2.55,280,0.5,500,0.035,100,ok,,866,0.6004618937644342,0.5324472516800299,0.9053143575616802,0.4516455429857722,0.23034882780044139,0.22632794457274827,0.004020883227693117,0.9538076999790448,1.2681090941291817
2.75,280,0.5,800,0.0,100,ok,,866,0.6004618937644342,0.5322834912963643,0.9053202641083177,0.4553616682123839,0.21418399540722743,0.22632794457274827,0.012143949165520834,0.9649071095136231,1.2686205088906148
2.75,280,0.5,800,0.0,150,ok,,866,0.6004618937644342,0.5322834912963643,0.9053202641083177,0.4553616682123839,0.21418399540722743,0.22632794457274827,0.012143949165520834,0.9649071095136231,1.2686205088906148
2.75,280,0.5,800,0.0,220,ok,,866,0.6004618937644342,0.5322834912963643,0.9053202641083177,0.4553616682123839,0.21418399540722743,0.22632794457274827,0.012143949165520834,0.9649071095136231,1.2686205088906148
2.75,280,0.5,800,0.0,300,ok,,866,0.6004618937644342,0.5322834912963643,0.9053202641083177,0.4553616682123839,0.21418399540722743,0.22632794457274827,0.012143949165520834,0.9649071095136231,1.2686205088906148
2.65,280,0.5,800,0.015,300,ok,,866,0.6004618937644342,0.5325854219869371,0.9053399120882397,0.45105506289612257,0.22861799761945212,0.22632794457274827,0.0022900530467038493,0.9542321568241846,1.266079486470582
2.65,280,0.5,650,0.035,300,ok,,866,0.6004618937644342,0.5328064745955108,0.9053418988877409,0.4495830787317095,0.23836278459675786,0.22632794457274827,0.012034840024009591,0.9586261418651828,1.2674403545772661
2.55,280,0.5,500,0.045,100,ok,,866,0.6004618937644342,0.5325059312522317,0.9053427118564413,0.45122589898533244,0.23329237117252788,0.22632794457274827,0.006964426599779611,0.9538076999790448,1.2681090941291817
2.45,280,0.7,500,0.025,150,ok,,866,0.6004618937644342,0.5326348011448845,0.9053441711465147,0.45045598279057675,0.2342603384149706,0.22632794457274827,0.00793239384222233,0.94411036142719,1.2629296663300598
2.55,280,0.7,650,0.0,100,ok,,866,0.6004618937644342,0.5324588547363124,0.9053442908259737,0.4524733161096041,0.22237772345538978,0.22632794457274827,0.003950221117358488,0.9474229002767202,1.2623380364881083
2.55,280,0.7,650,0.0,150,ok,,866,0.6004618937644342,0.5324588547363124,0.9053442908259737,0.4524733161096041,0.22237772345538978,0.22632794457274827,0.003950221117358488,0.9474229002767202,1.2623380364881083
2.55,280,0.7,650,0.0,220,ok,,866,0.6004618937644342,0.5324588547363124,0.9053442908259737,0.4524733161096041,0.22237772345538978,0.22632794457274827,0.003950221117358488,0.9474229002767202,1.2623380364881083
2.55,280,0.7,650,0.0,300,ok,,866,0.6004618937644342,0.5324588547363124,0.9053442908259737,0.4524733161096041,0.22237772345538978,0.22632794457274827,0.003950221117358488,0.9474229002767202,1.2623380364881083
2.45,280,0.7,500,0.045,100,ok,,866,0.6004618937644342,0.5326473482709434,0.905356092045261,0.45033622821064323,0.23741632129326953,0.22632794457274827,0.011088376720521265,0.94411036142719,1.2629296663300598
2.65,280,0.5,650,0.045,220,ok,,866,0.6004618937644342,0.5328228339561026,0.9053587528605378,0.44953471628079456,0.240469088169357,0.22632794457274827,0.01414114359660873,0.9586261418651828,1.2674403545772661
2.55,280,0.5,500,0.025,100,ok,,866,0.6004618937644342,0.5324352797446147,0.9053636145940354,0.4520651869862122,0.22740528442835495,0.22632794457274827,0.0010773398556066793,0.9538076999790448,1.2681090941291817
2.55,280,0.7,650,0.045,150,ok,,866,0.6004618937644342,0.5328200206999697,0.905372023470469,0.44929724352500466,0.2405396555883518,0.22632794457274827,0.014211711015603534,0.9474229002767202,1.2623380364881083
2.45,280,0.7,500,0.015,220,ok,,866,0.6004618937644342,0.5326330569388273,0.9053741613311842,0.4506659559442281,0.23188096771735178,0.22632794457274827,0.005553023144603514,0.94411036142719,1.2629296663300598
2.75,280,0.5,500,0.0,100,ok,,866,0.6004618937644342,0.5322108211677105,0.9053809556074603,0.4576820044448147,0.20943909186988222,0.22632794457274827,0.016888852702866053,0.9781117603678332,1.2750895869933576
2.75,280,0.5,500,0.0,150,ok,,866,0.6004618937644342,0.5322108211677105,0.9053809556074603,0.4576820044448147,0.20943909186988222,0.22632794457274827,0.016888852702866053,0.9781117603678332,1.2750895869933576
2.75,280,0.5,500,0.0,220,ok,,866,0.6004618937644342,0.5322108211677105,0.9053809556074603,0.4576820044448147,0.20943909186988222,0.22632794457274827,0.016888852702866053,0.9781117603678332,1.2750895869933576
2.75,280,0.5,500,0.0,300,ok,,866,0.6004618937644342,0.5322108211677105,0.9053809556074603,0.4576820044448147,0.20943909186988222,0.22632794457274827,0.016888852702866053,0.9781117603678332,1.2750895869933576
2.55,280,0.9,650,0.035,220,ok,,866,0.6004618937644342,0.5329004273135859,0.9053818263088984,0.4489347216618944,0.2402968931192668,0.22632794457274827,0.013968948546518534,0.947206517771766,1.2609261146360957
2.65,280,0.9,800,0.0,100,ok,,866,0.6004618937644342,0.5324390172472224,0.9053902818984612,0.45324178678565724,0.21943835969983227,0.22632794457274827,0.006889584872915994,0.9535838688350804,1.2633732796990644
2.65,280,0.9,800,0.0,150,ok,,866,0.6004618937644342,0.5324390172472224,0.9053902818984612,0.45324178678565724,0.21943835969983227,0.22632794457274827,0.006889584872915994,0.9535838688350804,1.2633732796990644
2.65,280,0.9,800,0.0,220,ok,,866,0.6004618937644342,0.5324390172472224,0.9053902818984612,0.45324178678565724,0.21943835969983227,0.22632794457274827,0.006889584872915994,0.9535838688350804,1.2633732796990644
2.65,280,0.9,800,0.0,300,ok,,866,0.6004618937644342,0.5324390172472224,0.9053902818984612,0.45324178678565724,0.21943835969983227,0.22632794457274827,0.006889584872915994,0.9535838688350804,1.2633732796990644
2.65,280,0.5,500,0.045,300,ok,,866,0.6004618937644342,0.5329081396420547,0.9053940885991291,0.44948012562310724,0.2416210982176251,0.22632794457274827,0.015293153644876822,0.9652641781665972,1.2705087604033856
2.65,280,0.7,800,0.0,100,ok,,866,0.6004618937644342,0.5324432335765859,0.9054042644072708,0.45322918358571573,0.21944898812610744,0.22632794457274827,0.006878956446640827,0.953622760411262,1.2639114157119706
2.65,280,0.7,800,0.0,150,ok,,866,0.6004618937644342,0.5324432335765859,0.9054042644072708,0.45322918358571573,0.21944898812610744,0.22632794457274827,0.006878956446640827,0.953622760411262,1.2639114157119706
2.65,280,0.7,800,0.0,220,ok,,866,0.6004618937644342,0.5324432335765859,0.9054042644072708,0.45322918358571573,0.21944898812610744,0.22632794457274827,0.006878956446640827,0.953622760411262,1.2639114157119706
